info: Jan-21-2023 15:40:13: 	 Arrancamos Bob en el puerto 8001
info: Feb-05-2023 03:45:18: 	Arrancamos short el par:ENS-USDT precio: 16.03 cantidad: 399.147
info: Feb-05-2023 03:45:18: 	****************************************************************************
info: Feb-05-2023 04:00:00: 	Cerramos operacion del par LINK-USDT
info: Feb-05-2023 04:00:00: 	Tenemos que poner una orden
info: Feb-05-2023 04:00:00: 	Type: market Maximo: 25000
info: Feb-05-2023 04:00:00: 	Qty: 54 Maxqty:25000
info: Feb-05-2023 04:00:00: 	LINK-USDT-SWAP market sell long 0 54
info: Feb-05-2023 04:00:00: 	Enviamos Axios Market
info: Feb-05-2023 04:00:00: 	Cerramos el par:LINK-USDT Profit: -6.7660000000000002 acumulado: -6.7660000000000002 precio: 7.16
info: Feb-05-2023 04:00:00: 	Profit total: -582.4279077753078073
info: Feb-05-2023 04:00:00: 	****************************************************************************
info: Feb-05-2023 04:00:00: 	La orden se ha puesto correctamente
info: Feb-05-2023 04:00:00: 	Cerramos operacion del par DASH-USDT
info: Feb-05-2023 04:00:00: 	Tenemos que poner una orden
info: Feb-05-2023 04:00:00: 	Type: market Maximo: 24000
info: Feb-05-2023 04:00:00: 	Qty: 77 Maxqty:24000
info: Feb-05-2023 04:00:00: 	DASH-USDT-SWAP market sell long 0 77
info: Feb-05-2023 04:00:00: 	Enviamos Axios Market
info: Feb-05-2023 04:00:00: 	{
  "code": "0",
  "data": [
    {
      "instId": "LINK-USDT-SWAP",
      "lever": "20",
      "mgnMode": "cross",
      "posSide": ""
    }
  ],
  "msg": ""
}
info: Feb-05-2023 04:00:00: 	Volvemos a apalancamiento 20 para el par LINK-USDT
info: Feb-05-2023 04:00:01: 	Cerramos el par:DASH-USDT Profit: 67.9339999999999993 acumulado: 67.9339999999999993 precio: 60.51
info: Feb-05-2023 04:00:01: 	Profit total: -514.726871275307808
info: Feb-05-2023 04:00:01: 	****************************************************************************
info: Feb-05-2023 04:00:01: 	La orden se ha puesto correctamente
info: Feb-05-2023 04:30:00: 	Cerramos operacion del par AXS-USDT
info: Feb-05-2023 04:30:00: 	Tenemos que poner una orden
info: Feb-05-2023 04:30:00: 	Type: market Maximo: 110000
info: Feb-05-2023 04:30:00: 	Qty: 349 Maxqty:110000
info: Feb-05-2023 04:30:00: 	AXS-USDT-SWAP market sell long 0 349
info: Feb-05-2023 04:30:00: 	Enviamos Axios Market
info: Feb-05-2023 04:30:00: 	La orden se ha puesto correctamente
info: Feb-05-2023 04:30:00: 	Cerramos el par:AXS-USDT Profit: -6.282 acumulado: -6.282 precio: 11.27
info: Feb-05-2023 04:30:00: 	Profit total: -521.205532775307808
info: Feb-05-2023 04:30:00: 	****************************************************************************
info: Feb-05-2023 04:30:01: 	{
  "code": "0",
  "data": [
    {
      "instId": "AXS-USDT-SWAP",
      "lever": "20",
      "mgnMode": "cross",
      "posSide": ""
    }
  ],
  "msg": ""
}
info: Feb-05-2023 04:30:01: 	Volvemos a apalancamiento 20 para el par AXS-USDT
info: Feb-05-2023 05:00:30: 	Iniciamos proceso para abrir el par ATOM-USDT en sentido short
info: Feb-05-2023 05:00:30: 	Enviamos a okex la operacion
info: Feb-05-2023 05:00:30: 	ATOM-USDT-SWAP market sell short 0 27
info: Feb-05-2023 05:00:30: 	Enviamos Axios Market
info: Feb-05-2023 05:00:30: 	Arrancamos short el par:ATOM-USDT precio: 14.603 cantidad: 394.281
info: Feb-05-2023 05:00:30: 	****************************************************************************
info: Feb-05-2023 05:02:15: 	Iniciamos proceso para abrir el par AXS-USDT en sentido short
info: Feb-05-2023 05:02:15: 	Enviamos a okex la operacion
info: Feb-05-2023 05:02:15: 	AXS-USDT-SWAP market sell short 0 353
info: Feb-05-2023 05:02:15: 	Enviamos Axios Market
info: Feb-05-2023 05:02:15: 	Arrancamos short el par:AXS-USDT precio: 11.31 cantidad: 399.243
info: Feb-05-2023 05:02:15: 	****************************************************************************
info: Feb-05-2023 05:15:00: 	Cerramos operacion del par XLM-USDT
info: Feb-05-2023 05:15:00: 	Tenemos que poner una orden
info: Feb-05-2023 05:15:00: 	Type: market Maximo: 9000
info: Feb-05-2023 05:15:00: 	Qty: 43 Maxqty:9000
info: Feb-05-2023 05:15:00: 	XLM-USDT-SWAP market sell long 0 43
info: Feb-05-2023 05:15:00: 	Enviamos Axios Market
info: Feb-05-2023 05:15:00: 	La orden se ha puesto correctamente
info: Feb-05-2023 05:15:00: 	****************************************************************************
info: Feb-05-2023 05:15:00: 	Venta parcial del par XLM-USDT Cantidad 3500
info: Feb-05-2023 05:15:00: 	****************************************************************************
info: Feb-05-2023 05:15:00: 	Cerramos el par:XLM-USDT Profit: -0.43 acumulado: -0.43 precio: 0.09271
info: Feb-05-2023 05:15:00: 	Profit total: -522.231621275307808
info: Feb-05-2023 05:15:00: 	****************************************************************************
info: Feb-05-2023 05:15:00: 	{
  "code": "0",
  "data": [
    {
      "instId": "XLM-USDT-SWAP",
      "lever": "20",
      "mgnMode": "cross",
      "posSide": ""
    }
  ],
  "msg": ""
}
info: Feb-05-2023 05:15:00: 	Volvemos a apalancamiento 20 para el par XLM-USDT
info: Feb-05-2023 06:00:00: 	Cerramos operacion del par APE-USDT
info: Feb-05-2023 06:00:00: 	Tenemos que poner una orden
info: Feb-05-2023 06:00:00: 	Type: market Maximo: 210000
info: Feb-05-2023 06:00:00: 	Qty: 646 Maxqty:210000
info: Feb-05-2023 06:00:00: 	APE-USDT-SWAP market sell long 0 646
info: Feb-05-2023 06:00:00: 	Enviamos Axios Market
info: Feb-05-2023 06:00:00: 	****************************************************************************
info: Feb-05-2023 06:00:00: 	Venta parcial del par APE-USDT Cantidad 11
info: Feb-05-2023 06:00:00: 	****************************************************************************
info: Feb-05-2023 06:00:00: 	Cerramos el par:APE-USDT Profit: -21.51716 acumulado: -21.51716 precio: 5.8499170278637771
info: Feb-05-2023 06:00:00: 	Profit total: -543.937733595307808
info: Feb-05-2023 06:00:00: 	****************************************************************************
info: Feb-05-2023 06:00:00: 	La orden se ha puesto correctamente
info: Feb-05-2023 06:00:01: 	{
  "code": "0",
  "data": [
    {
      "instId": "APE-USDT-SWAP",
      "lever": "20",
      "mgnMode": "cross",
      "posSide": ""
    }
  ],
  "msg": ""
}
info: Feb-05-2023 06:00:01: 	Volvemos a apalancamiento 20 para el par APE-USDT
info: Feb-05-2023 06:30:00: 	Cerramos operacion del par YFI-USDT
info: Feb-05-2023 06:30:00: 	Tenemos que poner una orden
info: Feb-05-2023 06:30:00: 	Type: market Maximo: 120000
info: Feb-05-2023 06:30:00: 	Qty: 519 Maxqty:120000
info: Feb-05-2023 06:30:00: 	YFI-USDT-SWAP market sell long 0 519
info: Feb-05-2023 06:30:00: 	Enviamos Axios Market
info: Feb-05-2023 06:30:00: 	La orden se ha puesto correctamente
info: Feb-05-2023 06:30:00: 	Cerramos el par:YFI-USDT Profit: 4.152 acumulado: 4.152 precio: 7777
info: Feb-05-2023 06:30:00: 	Profit total: -539.987546745307808
info: Feb-05-2023 06:30:00: 	****************************************************************************
info: Feb-05-2023 06:30:00: 	{
  "code": "0",
  "data": [
    {
      "instId": "YFI-USDT-SWAP",
      "lever": "20",
      "mgnMode": "cross",
      "posSide": ""
    }
  ],
  "msg": ""
}
info: Feb-05-2023 06:30:00: 	Volvemos a apalancamiento 20 para el par YFI-USDT
info: Feb-05-2023 07:27:21: 	Iniciamos proceso para abrir el par DASH-USDT en sentido short
info: Feb-05-2023 07:27:21: 	Enviamos a okex la operacion
info: Feb-05-2023 07:27:21: 	DASH-USDT-SWAP market sell short 0 65
info: Feb-05-2023 07:27:21: 	Enviamos Axios Market
info: Feb-05-2023 07:27:22: 	Arrancamos short el par:DASH-USDT precio: 60.76 cantidad: 394.94
info: Feb-05-2023 07:27:22: 	****************************************************************************
info: Feb-05-2023 07:50:38: 	Iniciamos proceso para abrir el par DYDX-USDT en sentido short
info: Feb-05-2023 07:50:38: 	Enviamos a okex la operacion
info: Feb-05-2023 07:50:38: 	DYDX-USDT-SWAP market sell short 0 133
info: Feb-05-2023 07:50:38: 	Enviamos Axios Market
info: Feb-05-2023 07:50:39: 	Arrancamos short el par:DYDX-USDT precio: 3.004 cantidad: 399.532
info: Feb-05-2023 07:50:39: 	****************************************************************************
info: Feb-05-2023 08:00:00: 	Cerramos operacion del par AXS-USDT
info: Feb-05-2023 08:00:00: 	Tenemos que poner una orden
info: Feb-05-2023 08:00:00: 	Type: market Maximo: 110000
info: Feb-05-2023 08:00:00: 	Qty: 353 Maxqty:110000
info: Feb-05-2023 08:00:00: 	AXS-USDT-SWAP market buy short 0 353
info: Feb-05-2023 08:00:00: 	Enviamos Axios Market
info: Feb-05-2023 08:00:00: 	La orden se ha puesto correctamente
info: Feb-05-2023 08:00:00: 	Cerramos el par:AXS-USDT Profit: -11.296 acumulado: -17.578 precio: 11.63
info: Feb-05-2023 08:00:00: 	Profit total: -551.886052245307808
info: Feb-05-2023 08:00:00: 	****************************************************************************
info: Feb-05-2023 09:45:00: 	Cerramos operacion del par PERP-USDT
info: Feb-05-2023 09:45:00: 	Tenemos que poner una orden
info: Feb-05-2023 09:45:00: 	Type: market Maximo: 20000
info: Feb-05-2023 09:45:00: 	Qty: 630 Maxqty:20000
info: Feb-05-2023 09:45:00: 	PERP-USDT-SWAP market sell long 0 630
info: Feb-05-2023 09:45:00: 	Enviamos Axios Market
info: Feb-05-2023 09:45:00: 	****************************************************************************
info: Feb-05-2023 09:45:00: 	Venta parcial del par PERP-USDT Cantidad 242
info: Feb-05-2023 09:45:00: 	****************************************************************************
info: Feb-05-2023 09:45:00: 	****************************************************************************
info: Feb-05-2023 09:45:00: 	Venta parcial del par PERP-USDT Cantidad 3
info: Feb-05-2023 09:45:00: 	****************************************************************************
info: Feb-05-2023 09:45:00: 	****************************************************************************
info: Feb-05-2023 09:45:00: 	Venta parcial del par PERP-USDT Cantidad 2
info: Feb-05-2023 09:45:00: 	****************************************************************************
info: Feb-05-2023 09:45:00: 	Cerramos el par:PERP-USDT Profit: 37.8 acumulado: 37.8 precio: 0.695
info: Feb-05-2023 09:45:00: 	Profit total: -514.304977245307808
info: Feb-05-2023 09:45:00: 	****************************************************************************
info: Feb-05-2023 09:45:00: 	La orden se ha puesto correctamente
info: Feb-05-2023 09:45:00: 	{
  "code": "0",
  "data": [
    {
      "instId": "PERP-USDT-SWAP",
      "lever": "20",
      "mgnMode": "cross",
      "posSide": ""
    }
  ],
  "msg": ""
}
info: Feb-05-2023 09:45:00: 	Volvemos a apalancamiento 20 para el par PERP-USDT
info: Feb-05-2023 10:33:43: 	Iniciamos proceso para abrir el par AXS-USDT en sentido long
info: Feb-05-2023 10:33:43: 	Enviamos a okex la operacion AXS-USDT-SWAP
info: Feb-05-2023 10:33:43: 	AXS-USDT-SWAP market buy long 0 345
info: Feb-05-2023 10:33:43: 	Enviamos Axios Market
info: Feb-05-2023 10:33:43: 	Arrancamos long el par:AXS-USDT precio: 11.58 cantidad: 399.51
info: Feb-05-2023 10:33:43: 	****************************************************************************
info: Feb-05-2023 11:30:19: 	Iniciamos proceso para abrir el par STARL-USDT en sentido long
info: Feb-05-2023 11:30:19: 	Enviamos a okex la operacion STARL-USDT-SWAP
info: Feb-05-2023 11:30:19: 	STARL-USDT-SWAP market buy long 0 935
info: Feb-05-2023 11:30:19: 	Enviamos Axios Market
info: Feb-05-2023 11:30:19: 	Arrancamos long el par:STARL-USDT precio: 0.0000042775668451 cantidad: 399.95250001685
info: Feb-05-2023 11:30:19: 	****************************************************************************
info: Feb-05-2023 12:16:49: 	Iniciamos proceso para abrir el par GALA-USDT en sentido long
info: Feb-05-2023 12:16:49: 	Enviamos a okex la operacion GALA-USDT-SWAP
info: Feb-05-2023 12:16:49: 	GALA-USDT-SWAP market buy long 0 702
info: Feb-05-2023 12:16:49: 	Enviamos Axios Market
info: Feb-05-2023 12:16:49: 	Arrancamos long el par:GALA-USDT precio: 0.05693 cantidad: 399.6486
info: Feb-05-2023 12:16:49: 	****************************************************************************
info: Feb-05-2023 12:32:38: 	Iniciamos proceso para abrir el par BTC-USDT en sentido short
info: Feb-05-2023 12:32:38: 	Enviamos a okex la operacion
info: Feb-05-2023 12:32:38: 	BTC-USDT-SWAP market sell short 0 1
info: Feb-05-2023 12:32:38: 	Enviamos Axios Market
info: Feb-05-2023 12:32:38: 	Arrancamos short el par:BTC-USDT precio: 23386.4 cantidad: 233.864
info: Feb-05-2023 12:32:38: 	****************************************************************************
info: Feb-05-2023 12:45:00: 	Cerramos operacion del par OP-USDT
info: Feb-05-2023 12:45:00: 	Tenemos que poner una orden
info: Feb-05-2023 12:45:00: 	Type: market Maximo: 100000
info: Feb-05-2023 12:45:00: 	Qty: 145 Maxqty:100000
info: Feb-05-2023 12:45:00: 	OP-USDT-SWAP market sell long 0 145
info: Feb-05-2023 12:45:00: 	Enviamos Axios Market
info: Feb-05-2023 12:45:00: 	La orden se ha puesto correctamente
info: Feb-05-2023 12:45:00: 	****************************************************************************
info: Feb-05-2023 12:45:00: 	Venta parcial del par OP-USDT Cantidad 4
info: Feb-05-2023 12:45:00: 	****************************************************************************
info: Feb-05-2023 12:45:00: 	****************************************************************************
info: Feb-05-2023 12:45:00: 	Venta parcial del par OP-USDT Cantidad 8
info: Feb-05-2023 12:45:00: 	****************************************************************************
info: Feb-05-2023 12:45:00: 	****************************************************************************
info: Feb-05-2023 12:45:00: 	Venta parcial del par OP-USDT Cantidad 115
info: Feb-05-2023 12:45:00: 	****************************************************************************
info: Feb-05-2023 12:45:00: 	Cerramos el par:OP-USDT Profit: 24.5533999999999995 acumulado: 16.6364999999999687 precio: 2.9144986206896553
info: Feb-05-2023 12:45:00: 	Profit total: -490.6793659453078085
info: Feb-05-2023 12:45:00: 	****************************************************************************
info: Feb-05-2023 12:45:00: 	Cerramos operacion del par AXS-USDT
info: Feb-05-2023 12:45:00: 	Tenemos que poner una orden
info: Feb-05-2023 12:45:00: 	Type: market Maximo: 110000
info: Feb-05-2023 12:45:00: 	Qty: 345 Maxqty:110000
info: Feb-05-2023 12:45:00: 	AXS-USDT-SWAP market sell long 0 345
info: Feb-05-2023 12:45:00: 	Enviamos Axios Market
info: Feb-05-2023 12:45:00: 	La orden se ha puesto correctamente
info: Feb-05-2023 12:45:00: 	****************************************************************************
info: Feb-05-2023 12:45:00: 	Venta parcial del par AXS-USDT Cantidad 0.1
info: Feb-05-2023 12:45:00: 	****************************************************************************
info: Feb-05-2023 12:45:00: 	****************************************************************************
info: Feb-05-2023 12:45:00: 	Venta parcial del par AXS-USDT Cantidad 0.1
info: Feb-05-2023 12:45:00: 	****************************************************************************
info: Feb-05-2023 12:45:00: 	****************************************************************************
info: Feb-05-2023 12:45:00: 	Venta parcial del par AXS-USDT Cantidad 0.2
info: Feb-05-2023 12:45:00: 	****************************************************************************
info: Feb-05-2023 12:45:00: 	Cerramos el par:AXS-USDT Profit: -5.175 acumulado: -22.753 precio: 11.43
info: Feb-05-2023 12:45:00: 	Profit total: -496.0515334453078085
info: Feb-05-2023 12:45:00: 	****************************************************************************
info: Feb-05-2023 13:30:00: 	Cerramos operacion del par CRV-USDT
info: Feb-05-2023 13:30:00: 	Tenemos que poner una orden
info: Feb-05-2023 13:30:00: 	Type: market Maximo: 110000
info: Feb-05-2023 13:30:00: 	Qty: 351 Maxqty:110000
info: Feb-05-2023 13:30:00: 	CRV-USDT-SWAP market sell long 0 351
info: Feb-05-2023 13:30:00: 	Enviamos Axios Market
info: Feb-05-2023 13:30:00: 	La orden se ha puesto correctamente
info: Feb-05-2023 13:30:00: 	Cerramos el par:CRV-USDT Profit: -23.7530000000000097 acumulado: -23.7530000000000097 precio: 1.071
info: Feb-05-2023 13:30:00: 	Profit total: -519.9924939453078182
info: Feb-05-2023 13:30:00: 	****************************************************************************
info: Feb-05-2023 13:30:00: 	{
  "code": "0",
  "data": [
    {
      "instId": "CRV-USDT-SWAP",
